comparison;codec;preset;sequence;crf;real bitrate;subjective
2020;kingsoft_v1;mv_offline_2k;gamming;44;4960;6.506205764914184
2020;kingsoft_v1;mv_offline_2k;gamming;50;3034;4.846599566597761
2020;kingsoft_v1;mv_offline_2k;gamming;51;2894;4.761442471280249
2020;kingsoft_v2;mv_offline_2k;gamming;44;5289;7.031853131592039
2020;kingsoft_v2;mv_offline_2k;gamming;50;3312;5.331984777502127
2020;kingsoft_v2;mv_offline_2k;gamming;51;3177;5.092625397022927
2020;lcevc;mv_offline_2k;gamming;39;5182;6.5268557215259335
2020;lcevc;mv_offline_2k;gamming;43;2299;4.908571279990156
2020;lcevc;mv_offline_2k;gamming;46;1161;3.107316396994077
2020;qav1enc;mv_offline_2k;gamming;248;5118;6.389434245611767
2020;qav1enc;mv_offline_2k;gamming;254;3829;6.135881275037626
2020;qav1enc;mv_offline_2k;gamming;255;3686;6.008964032892112
2020;rav1e;mv_offline_2k;gamming;207;4898;6.632491896570215
2020;rav1e;mv_offline_2k;gamming;230;2475;5.246274873694242
2020;rav1e;mv_offline_2k;gamming;255;1480;3.746626218055754
2020;sif;mv_offline_2k;gamming;108;5852;4.688854759399979
2020;sif;mv_offline_2k;gamming;143;2907;3.322651273470365
2020;sif;mv_offline_2k;gamming;191;1495;1.6267185985851933
2020;x264;mv_offline_2k;gamming;37;4300;4.891803197475324
2020;x264;mv_offline_2k;gamming;41;2344;2.1608373899641826
2020;x264;mv_offline_2k;gamming;46;1262;0.24555087421956134
2020;x265_mw;mv_offline_2k;gamming;38;5431;6.697385940511393
2020;x265_mw;mv_offline_2k;gamming;42;2433;5.11834846397579
2020;x265_mw;mv_offline_2k;gamming;47;1451;2.556427021452807
2020;x265_ref;mv_offline_2k;gamming;38;5557;6.4844257274786115
2020;x265_ref;mv_offline_2k;gamming;42;2499;4.956124246691021
2020;x265_ref;mv_offline_2k;gamming;47;1473;2.641682896070746
2020;xcczm265;mv_offline_2k;gamming;37;4943;6.948218331786285
2020;xcczm265;mv_offline_2k;gamming;40;2683;5.624147982707091
2020;xcczm265;mv_offline_2k;gamming;44;1259;3.5814718902713882
2020;alibaba;mv_fast_2k;okeechobee_10s;23;5174;5.273202290832252
2020;baidu;mv_fast_2k;okeechobee_10s;22;4975;4.7621149968073775
2020;baidu;mv_fast_2k;okeechobee_10s;27;2586;4.201088462319763
2020;baidu;mv_fast_2k;okeechobee_10s;33;1192;2.701189882025621
2020;bytedance_hevc;mv_fast_2k;okeechobee_10s;24;4516;4.689409427157099
2020;bytedance_hevc;mv_fast_2k;okeechobee_10s;29;2199;4.2141679678721236
2020;bytedance_hevc;mv_fast_2k;okeechobee_10s;34;1117;3.038207059137343
2020;lcevc;mv_fast_2k;okeechobee_10s;22;4702;4.676085118468437
2020;lcevc;mv_fast_2k;okeechobee_10s;27;2404;4.536474044920621
2020;lcevc;mv_fast_2k;okeechobee_10s;32;1272;3.6605993612487926
2020;sif;mv_fast_2k;okeechobee_10s;104;1245;0
2020;sif;mv_fast_2k;okeechobee_10s;40;4920;3.922852182480683
2020;sif;mv_fast_2k;okeechobee_10s;60;2454;2.10321679966092
2020;tencent;mv_fast_2k;okeechobee_10s;22;5258;4.735729208860223
2020;tencent;mv_fast_2k;okeechobee_10s;28;2725;4.606706175506384
2020;tencent;mv_fast_2k;okeechobee_10s;35;1243;3.4510252935550794
2020;x264;mv_fast_2k;okeechobee_10s;26;4767;4.223560198071314
2020;x264;mv_fast_2k;okeechobee_10s;32;2401;2.9122440449333036
2020;x264;mv_fast_2k;okeechobee_10s;38;1292;0.7086141571479794
2020;x265_mw;mv_fast_2k;okeechobee_10s;23;5066;4.634353962913737
2020;x265_mw;mv_fast_2k;okeechobee_10s;29;2450;4.272898798972855
2020;x265_mw;mv_fast_2k;okeechobee_10s;35;1201;2.776172898759487
2020;x265_ref;mv_fast_2k;okeechobee_10s;23;5066;4.6772814326608385
2020;x265_ref;mv_fast_2k;okeechobee_10s;29;2450;4.1281821498086035
2020;x265_ref;mv_fast_2k;okeechobee_10s;35;1201;2.6470026815112866
2020;xcczm265;mv_fast_2k;okeechobee_10s;23;4964;4.780143448950465
2020;xcczm265;mv_fast_2k;okeechobee_10s;28;2648;4.426147193745418
2020;xcczm265;mv_fast_2k;okeechobee_10s;34;1279;3.3987613260428864
2020;alibaba;mv_offline_2k;okeechobee_10s;23;4830;5.341109157946578
2020;alibaba;mv_offline_2k;okeechobee_10s;29;2231;5.0395531100603925
2020;alibaba;mv_offline_2k;okeechobee_10s;35;1134;3.614615234572203
2020;baidu;mv_offline_2k;okeechobee_10s;22;4772;4.787796221785478
2020;baidu;mv_offline_2k;okeechobee_10s;27;2488;4.449014860648767
2020;baidu;mv_offline_2k;okeechobee_10s;33;1134;3.0115900665371846
2020;bytedance_hevc;mv_offline_2k;okeechobee_10s;24;3971;4.885316982626191
2020;bytedance_hevc;mv_offline_2k;okeechobee_10s;29;1703;4.289014484594534
2020;bytedance_hevc;mv_offline_2k;okeechobee_10s;34;904;3.1466777732814086
2020;bytedance_vvc;mv_offline_2k;okeechobee_10s;17;5126;4.891864624744009
2020;bytedance_vvc;mv_offline_2k;okeechobee_10s;22;2382;4.732592736176775
2020;bytedance_vvc;mv_offline_2k;okeechobee_10s;27;1203;4.147475431946791
2020;kingsoft_v1;mv_offline_2k;okeechobee_10s;34;2549;4.746745209498946
2020;kingsoft_v1;mv_offline_2k;okeechobee_10s;41;1252;3.4601289270919855
2020;kingsoft_v2;mv_offline_2k;okeechobee_10s;28;5337;5.158146735601735
2020;kingsoft_v2;mv_offline_2k;okeechobee_10s;35;2534;4.89853978178935
2020;kingsoft_v2;mv_offline_2k;okeechobee_10s;41;1332;3.8879425326731827
2020;lcevc;mv_offline_2k;okeechobee_10s;22;4463;4.9133153925675455
2020;lcevc;mv_offline_2k;okeechobee_10s;27;2272;4.661645876919373
2020;lcevc;mv_offline_2k;okeechobee_10s;32;1205;4.176520487784834
2020;qav1enc;mv_offline_2k;okeechobee_10s;110;4947;4.767135931259925
2020;qav1enc;mv_offline_2k;okeechobee_10s;150;2611;4.45484822421454
2020;qav1enc;mv_offline_2k;okeechobee_10s;198;1186;3.5290030256140303
2020;rav1e;mv_offline_2k;okeechobee_10s;134;2346;4.201583069339547
2020;rav1e;mv_offline_2k;okeechobee_10s;166;1281;3.424555843157413
2020;rav1e;mv_offline_2k;okeechobee_10s;94;4778;4.634789452684207
2020;sif;mv_offline_2k;okeechobee_10s;104;1211;0.24962884274415575
2020;sif;mv_offline_2k;okeechobee_10s;40;4425;3.7098531454171226
2020;sif;mv_offline_2k;okeechobee_10s;60;2306;2.099922328975572
2020;tencent;mv_offline_2k;okeechobee_10s;1000;1241;3.848095115245815
2020;tencent;mv_offline_2k;okeechobee_10s;2000;2488;4.4827436927366096
2020;tencent;mv_offline_2k;okeechobee_10s;4000;4973;4.919868793178639
2020;x264;mv_offline_2k;okeechobee_10s;26;4281;4.419210732173508
2020;x264;mv_offline_2k;okeechobee_10s;32;2185;2.913831038178601
2020;x264;mv_offline_2k;okeechobee_10s;38;1223;0.6197576625483103
2020;x265_mw;mv_offline_2k;okeechobee_10s;23;5029;4.799366209361394
2020;x265_mw;mv_offline_2k;okeechobee_10s;29;2368;4.439081198756316
2020;x265_mw;mv_offline_2k;okeechobee_10s;35;1128;3.2247791949336064
2020;x265_ref;mv_offline_2k;okeechobee_10s;23;5055;4.788963119954741
2020;x265_ref;mv_offline_2k;okeechobee_10s;29;2380;4.281846724413506
2020;x265_ref;mv_offline_2k;okeechobee_10s;35;1135;3.234349356548602
2020;xcczm265;mv_offline_2k;okeechobee_10s;34;1260;3.5922515500305083
2020;alibaba;mv_fast_2k;pyranha_rafting_10s;29;4825;4.825442918007927
2020;alibaba;mv_fast_2k;pyranha_rafting_10s;34;2359;3.9133418110963873
2020;alibaba;mv_fast_2k;pyranha_rafting_10s;39;1187;2.798631248090729
2020;baidu;mv_fast_2k;pyranha_rafting_10s;34;5176;4.703541499896155
2020;baidu;mv_fast_2k;pyranha_rafting_10s;38;2682;3.92391290491376
2020;baidu;mv_fast_2k;pyranha_rafting_10s;42;1305;2.0379544202535103
2020;bytedance_hevc;mv_fast_2k;pyranha_rafting_10s;32;5219;4.675636134191806
2020;bytedance_hevc;mv_fast_2k;pyranha_rafting_10s;37;2487;3.4717044333840548
2020;bytedance_hevc;mv_fast_2k;pyranha_rafting_10s;41;1253;1.8457341094752695
2020;lcevc;mv_fast_2k;pyranha_rafting_10s;35;4870;4.480677980115459
2020;lcevc;mv_fast_2k;pyranha_rafting_10s;39;2609;3.9191925201435276
2020;lcevc;mv_fast_2k;pyranha_rafting_10s;43;1221;2.4233393232485625
2020;sif;mv_fast_2k;pyranha_rafting_10s;112;2468;1.7513866672543585
2020;sif;mv_fast_2k;pyranha_rafting_10s;155;1250;0
2020;sif;mv_fast_2k;pyranha_rafting_10s;80;4928;3.275609519773133
2020;tencent;mv_fast_2k;pyranha_rafting_10s;31;4756;4.89229978688261
2020;tencent;mv_fast_2k;pyranha_rafting_10s;35;2561;4.330455348656978
2020;tencent;mv_fast_2k;pyranha_rafting_10s;39;1264;2.878351091126903
2020;x264;mv_fast_2k;pyranha_rafting_10s;33;5229;4.498568143855471
2020;x264;mv_fast_2k;pyranha_rafting_10s;38;2379;2.915441710516621
2020;x264;mv_fast_2k;pyranha_rafting_10s;42;1242;0.45850651852950497
2020;x265_mw;mv_fast_2k;pyranha_rafting_10s;34;4823;4.6802998217626826
2020;x265_mw;mv_fast_2k;pyranha_rafting_10s;38;2662;3.8467633439294255
2020;x265_mw;mv_fast_2k;pyranha_rafting_10s;43;1148;1.819645716790872
2020;x265_ref;mv_fast_2k;pyranha_rafting_10s;34;4823;4.714504636514059
2020;x265_ref;mv_fast_2k;pyranha_rafting_10s;38;2662;3.857397467067682
2020;x265_ref;mv_fast_2k;pyranha_rafting_10s;43;1148;1.9416939477885662
2020;xcczm265;mv_fast_2k;pyranha_rafting_10s;33;5127;4.936323286905644
2020;xcczm265;mv_fast_2k;pyranha_rafting_10s;38;2416;4.116381339066456
2020;xcczm265;mv_fast_2k;pyranha_rafting_10s;42;1189;2.739425337511916
2020;alibaba;mv_offline_2k;pyranha_rafting_10s;29;4736;4.831798587447092
2020;alibaba;mv_offline_2k;pyranha_rafting_10s;34;2218;4.272497174954867
2020;alibaba;mv_offline_2k;pyranha_rafting_10s;39;1008;2.5722196205038483
2020;baidu;mv_offline_2k;pyranha_rafting_10s;34;4846;5.056698814640133
2020;baidu;mv_offline_2k;pyranha_rafting_10s;38;2569;3.829322165031403
2020;baidu;mv_offline_2k;pyranha_rafting_10s;42;1195;2.584100623969408
2020;bytedance_hevc;mv_offline_2k;pyranha_rafting_10s;32;5012;4.8419884667348825
2020;bytedance_hevc;mv_offline_2k;pyranha_rafting_10s;37;2377;3.7921998215695076
2020;bytedance_hevc;mv_offline_2k;pyranha_rafting_10s;41;1197;2.298932455420938
2020;bytedance_vvc;mv_offline_2k;pyranha_rafting_10s;27;5014;5.197010191742505
2020;bytedance_vvc;mv_offline_2k;pyranha_rafting_10s;32;2474;4.602996976842171
2020;bytedance_vvc;mv_offline_2k;pyranha_rafting_10s;36;1251;3.794276712963099
2020;kingsoft_v1;mv_offline_2k;pyranha_rafting_10s;39;5003;5.260489577594652
2020;kingsoft_v1;mv_offline_2k;pyranha_rafting_10s;44;2400;4.213088953027528
2020;kingsoft_v1;mv_offline_2k;pyranha_rafting_10s;51;1474;2.627109800437399
2020;kingsoft_v2;mv_offline_2k;pyranha_rafting_10s;40;4756;5.389054741111227
2020;kingsoft_v2;mv_offline_2k;pyranha_rafting_10s;44;2554;4.368465044062501
2020;kingsoft_v2;mv_offline_2k;pyranha_rafting_10s;51;1575;2.833987561395692
2020;lcevc;mv_offline_2k;pyranha_rafting_10s;35;4622;4.920983165794568
2020;lcevc;mv_offline_2k;pyranha_rafting_10s;39;2504;4.315767139130464
2020;lcevc;mv_offline_2k;pyranha_rafting_10s;43;1193;3.0019569954651226
2020;qav1enc;mv_offline_2k;pyranha_rafting_10s;212;5048;4.8489504825757574
2020;qav1enc;mv_offline_2k;pyranha_rafting_10s;244;2445;4.236696327462093
2020;qav1enc;mv_offline_2k;pyranha_rafting_10s;255;1617;3.357412023991644
2020;rav1e;mv_offline_2k;pyranha_rafting_10s;172;4698;4.880716890644155
2020;rav1e;mv_offline_2k;pyranha_rafting_10s;196;2698;4.066861763602316
2020;rav1e;mv_offline_2k;pyranha_rafting_10s;225;1255;2.3400875647816104
2020;sif;mv_offline_2k;pyranha_rafting_10s;112;2591;1.8583224478505442
2020;sif;mv_offline_2k;pyranha_rafting_10s;155;1331;0.427818201052657
2020;sif;mv_offline_2k;pyranha_rafting_10s;80;5109;3.5257715394560973
2020;tencent;mv_offline_2k;pyranha_rafting_10s;1000;1243;3.190220580160177
2020;tencent;mv_offline_2k;pyranha_rafting_10s;2000;2497;4.580977494778313
2020;tencent;mv_offline_2k;pyranha_rafting_10s;4000;4994;5.147585940335201
2020;x264;mv_offline_2k;pyranha_rafting_10s;33;4764;4.479168929526297
2020;x264;mv_offline_2k;pyranha_rafting_10s;38;2152;2.6398842618696694
2020;x264;mv_offline_2k;pyranha_rafting_10s;42;1213;0.3295046549538143
2020;x265_mw;mv_offline_2k;pyranha_rafting_10s;34;4963;4.816405631786756
2020;x265_mw;mv_offline_2k;pyranha_rafting_10s;38;2714;4.214274290669728
2020;x265_mw;mv_offline_2k;pyranha_rafting_10s;43;1124;2.518352501184862
2020;x265_ref;mv_offline_2k;pyranha_rafting_10s;34;4997;4.860065300262547
2020;x265_ref;mv_offline_2k;pyranha_rafting_10s;38;2736;4.085478622861793
2020;x265_ref;mv_offline_2k;pyranha_rafting_10s;43;1134;2.437324894929079
2020;xcczm265;mv_offline_2k;pyranha_rafting_10s;33;5054;5.034437085063369
2020;xcczm265;mv_offline_2k;pyranha_rafting_10s;38;2388;4.387322530153621
2020;xcczm265;mv_offline_2k;pyranha_rafting_10s;42;1172;3.0664053306913814
2020;alibaba;mv_fast_2k;road_timelapse_10s;30;5072;6.329910464178941
2020;alibaba;mv_fast_2k;road_timelapse_10s;36;2357;4.888612530977574
2020;alibaba;mv_fast_2k;road_timelapse_10s;41;1178;2.7671694707673424
2020;baidu;mv_fast_2k;road_timelapse_10s;31;5332;6.038049028075501
2020;baidu;mv_fast_2k;road_timelapse_10s;36;2553;4.510531249788956
2020;baidu;mv_fast_2k;road_timelapse_10s;40;1337;3.015258095948745
2020;bytedance_hevc;mv_fast_2k;road_timelapse_10s;31;4770;5.41880334847591
2020;bytedance_hevc;mv_fast_2k;road_timelapse_10s;36;2449;4.259724261029273
2020;bytedance_hevc;mv_fast_2k;road_timelapse_10s;41;1184;2.2991475539712387
2020;lcevc;mv_fast_2k;road_timelapse_10s;31;4775;5.811203274748462
2020;lcevc;mv_fast_2k;road_timelapse_10s;36;2433;4.756847129723672
2020;lcevc;mv_fast_2k;road_timelapse_10s;40;1331;3.50246192138119
2020;sif;mv_fast_2k;road_timelapse_10s;100;2514;2.4318804996006618
2020;sif;mv_fast_2k;road_timelapse_10s;151;1242;0.8337180731173817
2020;sif;mv_fast_2k;road_timelapse_10s;68;5064;3.912509463305675
2020;tencent;mv_fast_2k;road_timelapse_10s;30;4908;5.697616890868818
2020;tencent;mv_fast_2k;road_timelapse_10s;35;2518;4.99315859106681
2020;tencent;mv_fast_2k;road_timelapse_10s;40;1178;3.0473638274520405
2020;x264;mv_fast_2k;road_timelapse_10s;33;4693;4.895090566836213
2020;x264;mv_fast_2k;road_timelapse_10s;38;2496;2.8999429687656653
2020;x264;mv_fast_2k;road_timelapse_10s;44;1227;0
2020;x265_mw;mv_fast_2k;road_timelapse_10s;32;4878;5.444528959272349
2020;x265_mw;mv_fast_2k;road_timelapse_10s;37;2533;4.377772540148479
2020;x265_mw;mv_fast_2k;road_timelapse_10s;42;1252;2.080009224605574
2020;x265_ref;mv_fast_2k;road_timelapse_10s;32;4878;5.4887946012572755
2020;x265_ref;mv_fast_2k;road_timelapse_10s;37;2533;4.220141531043395
2020;x265_ref;mv_fast_2k;road_timelapse_10s;42;1252;2.2987448775425676
2020;xcczm265;mv_fast_2k;road_timelapse_10s;31;4817;5.702142810261078
2020;xcczm265;mv_fast_2k;road_timelapse_10s;36;2457;5.038441257433474
2020;xcczm265;mv_fast_2k;road_timelapse_10s;41;1173;3.3389632542958236
2020;alibaba;mv_offline_2k;road_timelapse_10s;30;4536;6.339203721542818
2020;alibaba;mv_offline_2k;road_timelapse_10s;36;2041;5.238047724658059
2020;alibaba;mv_offline_2k;road_timelapse_10s;41;1005;3.455384255376579
2020;baidu;mv_offline_2k;road_timelapse_10s;31;5167;5.982545449323031
2020;baidu;mv_offline_2k;road_timelapse_10s;36;2409;4.996666479495343
2020;baidu;mv_offline_2k;road_timelapse_10s;40;1246;3.467818036273577
2020;bytedance_hevc;mv_offline_2k;road_timelapse_10s;31;4626;5.734272143307117
2020;bytedance_hevc;mv_offline_2k;road_timelapse_10s;36;2382;4.527495580558073
2020;bytedance_hevc;mv_offline_2k;road_timelapse_10s;41;1168;2.6107751603538585
2020;bytedance_vvc;mv_offline_2k;road_timelapse_10s;26;4759;6.206832591561051
2020;bytedance_vvc;mv_offline_2k;road_timelapse_10s;31;2393;5.494147071869619
2020;bytedance_vvc;mv_offline_2k;road_timelapse_10s;35;1341;4.795734580406536
2020;kingsoft_v1;mv_offline_2k;road_timelapse_10s;38;4962;6.146745718757772
2020;kingsoft_v1;mv_offline_2k;road_timelapse_10s;44;2551;5.19676852872131
2020;kingsoft_v1;mv_offline_2k;road_timelapse_10s;50;1224;3.2634888321225084
2020;kingsoft_v2;mv_offline_2k;road_timelapse_10s;39;4786;6.317914084210723
2020;kingsoft_v2;mv_offline_2k;road_timelapse_10s;44;2685;5.266686791023475
2020;kingsoft_v2;mv_offline_2k;road_timelapse_10s;50;1292;3.2997612923165556
2020;lcevc;mv_offline_2k;road_timelapse_10s;31;4414;5.982300607137417
2020;lcevc;mv_offline_2k;road_timelapse_10s;36;2276;4.9891494471713065
2020;lcevc;mv_offline_2k;road_timelapse_10s;40;1257;3.9319147068397955
2020;qav1enc;mv_offline_2k;road_timelapse_10s;196;4976;5.910793034646164
2020;qav1enc;mv_offline_2k;road_timelapse_10s;234;2511;5.0915999435696895
2020;qav1enc;mv_offline_2k;road_timelapse_10s;254;1326;3.8795963744601947
2020;rav1e;mv_offline_2k;road_timelapse_10s;156;4938;5.735442384140134
2020;rav1e;mv_offline_2k;road_timelapse_10s;188;2509;4.704606009752649
2020;sif;mv_offline_2k;road_timelapse_10s;100;2669;2.707565743514019
2020;sif;mv_offline_2k;road_timelapse_10s;151;1337;0.878818751312334
2020;sif;mv_offline_2k;road_timelapse_10s;68;5193;4.104588470717658
2020;tencent;mv_offline_2k;road_timelapse_10s;1000;1238;3.6877089442046946
2020;tencent;mv_offline_2k;road_timelapse_10s;2000;2491;5.209254315581543
2020;tencent;mv_offline_2k;road_timelapse_10s;4000;5004;5.9091467978988925
2020;x264;mv_offline_2k;road_timelapse_10s;33;4239;4.753868262307572
2020;x264;mv_offline_2k;road_timelapse_10s;38;2320;2.927893338914331
2020;x264;mv_offline_2k;road_timelapse_10s;44;1240;0.05850906716326776
2020;x265_mw;mv_offline_2k;road_timelapse_10s;32;4784;5.664612869586472
2020;x265_mw;mv_offline_2k;road_timelapse_10s;37;2432;4.924369179754967
2020;x265_mw;mv_offline_2k;road_timelapse_10s;42;1162;3.0283815459320276
2020;x265_ref;mv_offline_2k;road_timelapse_10s;32;4845;5.758533571527414
2020;x265_ref;mv_offline_2k;road_timelapse_10s;37;2477;4.89351354217747
2020;x265_ref;mv_offline_2k;road_timelapse_10s;42;1190;3.167018700507959
2020;xcczm265;mv_offline_2k;road_timelapse_10s;31;4813;5.979479510648874
2020;xcczm265;mv_offline_2k;road_timelapse_10s;36;2453;5.341006132165466
2020;xcczm265;mv_offline_2k;road_timelapse_10s;41;1177;3.993140314999563
ugc;kingsoft_v2;mv_offline_2k;blue_hair;33;4799;6.346977572482853
ugc;kingsoft_v2;mv_offline_2k;blue_hair;39;2449;6.177970683278712
ugc;kingsoft_v2;mv_offline_2k;blue_hair;45;1272;5.417861161606206
ugc;svt_av1;mv_offline_2k;blue_hair;40;4878;5.5305848584583055
ugc;svt_av1;mv_offline_2k;blue_hair;48;2559;5.4081835197032735
ugc;svt_av1;mv_offline_2k;blue_hair;58;1157;4.723917251086838
ugc;svt_hevc;mv_offline_2k;blue_hair;28;4011;5.579203281635387
ugc;svt_hevc;mv_offline_2k;blue_hair;33;1914;5.108962307167965
ugc;svt_hevc;mv_offline_2k;blue_hair;38;1005;3.8931080755870053
ugc;svt_vp9;mv_offline_2k;blue_hair;45;4695;5.541520546818917
ugc;svt_vp9;mv_offline_2k;blue_hair;54;2326;4.528711020730032
ugc;svt_vp9;mv_offline_2k;blue_hair;62;1127;3.1366945348370097
ugc;x264;mv_offline_2k;blue_hair;31;3885;4.625323443676742
ugc;x264;mv_offline_2k;blue_hair;36;2129;3.185055091647364
ugc;x264;mv_offline_2k;blue_hair;44;1030;0
ugc;x265;mv_offline_2k;blue_hair;28;4729;5.2965941210856915
ugc;x265;mv_offline_2k;blue_hair;32;2486;5.429375574189711
ugc;x265;mv_offline_2k;blue_hair;37;1205;4.502431206238002
ugc;kingsoft_v1;mv_offline_2k_v1;blue_hair;33;4734;5.673068297172945
ugc;kingsoft_v1;mv_offline_2k_v1;blue_hair;38;2379;5.66340286203501
ugc;kingsoft_v1;mv_offline_2k_v1;blue_hair;43;1297;5.243526334400184
ugc;kingsoft_v2;mv_offline_2k;boys;32;4883;5.206694116333419
ugc;kingsoft_v2;mv_offline_2k;boys;38;2580;4.583674168014015
ugc;kingsoft_v2;mv_offline_2k;boys;44;1302;3.0368390144204147
ugc;svt_av1;mv_offline_2k;boys;44;5201;4.707687281577879
ugc;svt_av1;mv_offline_2k;boys;54;2545;3.588929372315943
ugc;svt_av1;mv_offline_2k;boys;62;1159;2.01268752783576
ugc;svt_hevc;mv_offline_2k;boys;31;3854;4.168053059852595
ugc;svt_hevc;mv_offline_2k;boys;36;1921;2.8878827876980804
ugc;svt_hevc;mv_offline_2k;boys;40;1081;1.6238055834388052
ugc;svt_vp9;mv_offline_2k;boys;53;4661;3.428521528794996
ugc;svt_vp9;mv_offline_2k;boys;61;2396;1.8690413135943564
ugc;svt_vp9;mv_offline_2k;boys;63;1692;1.1787658059386974
ugc;x264;mv_offline_2k;boys;30;4377;3.8381109020320285
ugc;x264;mv_offline_2k;boys;35;2189;1.8926543897040995
ugc;x264;mv_offline_2k;boys;41;1113;0
ugc;x265;mv_offline_2k;boys;30;4632;4.777004404100672
ugc;x265;mv_offline_2k;boys;35;2291;3.7253738021190266
ugc;x265;mv_offline_2k;boys;40;1098;2.279988939007191
ugc;kingsoft_v1;mv_offline_2k_v1;boys;33;5072;4.256369173647472
ugc;kingsoft_v1;mv_offline_2k_v1;boys;44;1297;2.413392476577415
ugc;kingsoft_v2;mv_offline_2k;game_streamer;33;4931;3.42309942969763
ugc;kingsoft_v2;mv_offline_2k;game_streamer;36;2574;3.091838809536726
ugc;kingsoft_v2;mv_offline_2k;game_streamer;39;1178;2.889996891814178
ugc;svt_av1;mv_offline_2k;game_streamer;54;5259;2.302250830294941
ugc;svt_av1;mv_offline_2k;game_streamer;60;2443;1.3644043762240956
ugc;svt_av1;mv_offline_2k;game_streamer;63;1038;0.4990683681939778
ugc;svt_hevc;mv_offline_2k;game_streamer;34;4888;1.6720956242526284
ugc;svt_hevc;mv_offline_2k;game_streamer;36;2863;1.2620629168098842
ugc;svt_hevc;mv_offline_2k;game_streamer;39;986;0.7351471813818189
ugc;svt_vp9;mv_offline_2k;game_streamer;60;4850;1.1886798531174143
ugc;svt_vp9;mv_offline_2k;game_streamer;63;2342;0.23749861710370013
ugc;x264;mv_offline_2k;game_streamer;32;4208;1.462190775471651
ugc;x264;mv_offline_2k;game_streamer;34;2039;0.7799539298883944
ugc;x264;mv_offline_2k;game_streamer;36;987;0
ugc;x265;mv_offline_2k;game_streamer;33;6324;2.179232807804439
ugc;x265;mv_offline_2k;game_streamer;35;3240;1.8848235937821902
ugc;x265;mv_offline_2k;game_streamer;37;1400;1.744360648331075
ugc;kingsoft_v1;mv_offline_2k_v1;game_streamer;35;4696;2.2617954164211453
ugc;kingsoft_v1;mv_offline_2k_v1;game_streamer;38;2195;2.087587413660723
ugc;kingsoft_v1;mv_offline_2k_v1;game_streamer;40;1178;1.6196787278474125
ugc;kingsoft_v2;mv_offline_2k;happy_dog;40;4915;6.306374806579198
ugc;kingsoft_v2;mv_offline_2k;happy_dog;45;2578;5.6972147586044395
ugc;kingsoft_v2;mv_offline_2k;happy_dog;50;1490;4.513768049721605
ugc;svt_av1;mv_offline_2k;happy_dog;52;4790;5.7599814108709
ugc;svt_av1;mv_offline_2k;happy_dog;60;2604;4.993022458738913
ugc;svt_av1;mv_offline_2k;happy_dog;63;1689;4.323544281838306
ugc;svt_hevc;mv_offline_2k;happy_dog;33;4473;5.631254274617324
ugc;svt_hevc;mv_offline_2k;happy_dog;38;2317;5.047177799163194
ugc;svt_hevc;mv_offline_2k;happy_dog;43;1226;3.7986307570570954
ugc;svt_vp9;mv_offline_2k;happy_dog;56;5027;5.304836070525108
ugc;svt_vp9;mv_offline_2k;happy_dog;63;2483;3.965625546673695
ugc;x264;mv_offline_2k;happy_dog;32;4597;5.088245954822568
ugc;x264;mv_offline_2k;happy_dog;38;2610;2.5667030902273513
ugc;x264;mv_offline_2k;happy_dog;48;1526;0
ugc;x265;mv_offline_2k;happy_dog;31;4695;5.7129820314687345
ugc;x265;mv_offline_2k;happy_dog;36;2305;5.138432239464729
ugc;x265;mv_offline_2k;happy_dog;41;1172;3.6136078560565865
ugc;kingsoft_v1;mv_offline_2k_v1;happy_dog;36;4832;5.686362388379153
ugc;kingsoft_v1;mv_offline_2k_v1;happy_dog;42;2362;4.968874392722927
ugc;kingsoft_v1;mv_offline_2k_v1;happy_dog;47;1279;4.273562604975009
ugc;kingsoft_v2;mv_offline_2k;light_show;29;5096;5.196267720359377
ugc;kingsoft_v2;mv_offline_2k;light_show;35;2423;4.7486099064758776
ugc;kingsoft_v2;mv_offline_2k;light_show;41;1197;3.729597200249695
ugc;svt_av1;mv_offline_2k;light_show;34;4810;4.368277606545231
ugc;svt_av1;mv_offline_2k;light_show;42;2517;4.06048742621194
ugc;svt_av1;mv_offline_2k;light_show;52;1191;3.5722602754630985
ugc;svt_hevc;mv_offline_2k;light_show;25;4428;4.461767916563401
ugc;svt_hevc;mv_offline_2k;light_show;30;2110;3.6384448974527985
ugc;svt_hevc;mv_offline_2k;light_show;36;1041;2.5402597406787932
ugc;svt_vp9;mv_offline_2k;light_show;40;4443;4.32174023992857
ugc;svt_vp9;mv_offline_2k;light_show;49;2338;3.8050512557650675
ugc;svt_vp9;mv_offline_2k;light_show;59;1157;2.285218861777734
ugc;x264;mv_offline_2k;light_show;26;4133;4.0539383921540875
ugc;x264;mv_offline_2k;light_show;31;2164;2.885475263638515
ugc;x264;mv_offline_2k;light_show;38;1094;0
ugc;x265;mv_offline_2k;light_show;24;5138;4.337436926132175
ugc;x265;mv_offline_2k;light_show;29;2344;4.425079543233946
ugc;x265;mv_offline_2k;light_show;34;1156;3.1643352181875946
ugc;kingsoft_v1;mv_offline_2k_v1;light_show;29;5285;4.6279271321160795
ugc;kingsoft_v1;mv_offline_2k_v1;light_show;34;2640;4.0439905130696845
ugc;kingsoft_v1;mv_offline_2k_v1;light_show;40;1214;3.6131188851107154
ugc;kingsoft_v2;mv_offline_2k;mountain_dog;36;5397;2.840250767668131
