Reference,Distorted,Metric,Metric_val,Mask
happy_dog_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4,niqe,7.2452,False
happy_dog_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4,niqe,7.5388,False
happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4,niqe,6.3085,False
happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4,niqe,6.8908,False
happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4,niqe,7.9108,False
happy_dog_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4,niqe,6.6221,False
happy_dog_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4,niqe,7.3482,False
happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_32.mp4,niqe,7.2382,False
happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_38.mp4,niqe,8.1919,False
happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_48.mp4,niqe,9.2746,False
happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,niqe,6.1301,False
happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_36.mp4,niqe,6.6764,False
happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_41.mp4,niqe,7.5315,False
happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_36.mp4,niqe,8.0662,True
happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_42.mp4,niqe,8.5945,True
happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_47.mp4,niqe,9.1764,True
happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_40.mp4,niqe,7.9847,True
happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_45.mp4,niqe,8.3193,True
happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_50.mp4,niqe,8.8405,True
happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v3_mv_offline_2k_happy_dog_29.mp4,niqe,7.6818,True
happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v3_mv_offline_2k_happy_dog_34.mp4,niqe,8.2917,True
happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v3_mv_offline_2k_happy_dog_40.mp4,niqe,9.3511,True
happy_dog_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_happy_dog_52.mp4,niqe,8.2184,True
happy_dog_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4,niqe,8.6688,True
happy_dog_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4,niqe,8.9578,True
happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4,niqe,7.8657,True
happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4,niqe,8.4455,True
happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4,niqe,9.2465,True
happy_dog_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4,niqe,7.9654,True
happy_dog_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4,niqe,8.5924,True
happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_32.mp4,niqe,8.764,True
happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_38.mp4,niqe,9.5483,True
happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_48.mp4,niqe,10.227,True
happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,niqe,7.6699,True
