,Unnamed: 0,index,Reference,Distorted,Metric,Metric_val,Mask,Subjective
435,435,278,light_show_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_light_show_29.mp4,niqe,11.175,True,4.425079543233946
436,436,255,light_show_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_light_show_34.mp4,niqe,8.1689,False,3.1643352181875946
437,437,279,light_show_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_light_show_34.mp4,niqe,11.308,True,3.1643352181875946
438,438,301,mountain_dog_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,niqe,7.8904,False,2.390393673389352
439,439,325,mountain_dog_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,niqe,8.8743,True,2.390393673389352
440,440,326,mountain_dog_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_mountain_dog_34.mp4,niqe,8.9731,True,2.0215291470432177
441,441,302,mountain_dog_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_mountain_dog_34.mp4,niqe,7.9768,False,2.0215291470432177
442,442,327,mountain_dog_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_mountain_dog_37.mp4,niqe,9.2785,True,1.2236689734030275
443,443,303,mountain_dog_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_mountain_dog_37.mp4,niqe,8.2789,False,1.2236689734030275
444,444,347,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,niqe,8.5615,False,4.503874876391317
445,445,369,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,niqe,9.1002,True,4.503874876391317
446,446,370,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_39.mp4,niqe,9.0396,True,3.836297858188325
447,447,348,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_39.mp4,niqe,8.4463,False,3.836297858188325
448,448,371,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_42.mp4,niqe,9.1158,True,2.7026546981471595
449,449,349,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_42.mp4,niqe,8.3954,False,2.7026546981471595
450,450,417,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_29.mp4,niqe,12.873,True,3.4616243217671925
451,451,393,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_29.mp4,niqe,12.818,False,3.4616243217671925
452,452,418,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_33.mp4,niqe,13.027,True,3.01141296028972
453,453,394,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_33.mp4,niqe,11.767,False,3.01141296028972
454,454,395,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_37.mp4,niqe,10.631,False,2.065124277511541
455,455,419,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_37.mp4,niqe,12.901,True,2.065124277511541
456,456,45,tourist_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_tourist_26.mp4,niqe,6.4643,True,3.0253093357845287
457,457,21,tourist_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_tourist_26.mp4,niqe,5.2693,False,3.0253093357845287
458,458,46,tourist_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_tourist_30.mp4,niqe,6.4719,True,2.4350367483305937
459,459,22,tourist_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_tourist_30.mp4,niqe,5.2806,False,2.4350367483305937
460,460,23,tourist_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_tourist_35.mp4,niqe,5.2814,False,1.6001187631594362
461,461,47,tourist_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_tourist_35.mp4,niqe,6.4937,True,1.6001187631594362
462,462,89,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_37.mp4,niqe,5.8189,True,5.242461319543077
463,463,67,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_37.mp4,niqe,4.5314,False,5.242461319543077
464,464,68,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_41.mp4,niqe,5.1722,False,4.234167906021242
465,465,90,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_41.mp4,niqe,6.4195,True,4.234167906021242
466,466,91,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_46.mp4,niqe,7.6233,True,2.534463149609077
467,467,69,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_46.mp4,niqe,6.3188,False,2.534463149609077
