Reference;Distorted;Metric;Metric_val;Mask;Subjective
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_blue_hair_33.mp4;vmaf;94.403;True;5.673068297172945
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_blue_hair_38.mp4;vmaf;84.148;True;5.66340286203501
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_blue_hair_43.mp4;vmaf;71.82;True;5.243526334400184
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_blue_hair_33.mp4;vmaf;97.984;True;6.346977572482853
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_blue_hair_39.mp4;vmaf;89.564;True;6.177970683278712
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_blue_hair_45.mp4;vmaf;76.897;True;5.417861161606206
blue_hair_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_blue_hair_40.mp4;vmaf;94.849;True;5.5305848584583055
blue_hair_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_blue_hair_48.mp4;vmaf;84.743;True;5.4081835197032735
blue_hair_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_blue_hair_58.mp4;vmaf;68.016;True;4.723917251086838
blue_hair_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_blue_hair_28.mp4;vmaf;89.104;True;5.579203281635387
blue_hair_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_blue_hair_33.mp4;vmaf;74.68;True;5.108962307167965
blue_hair_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_blue_hair_38.mp4;vmaf;59.118;True;3.893108075587005
blue_hair_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_blue_hair_45.mp4;vmaf;89.129;True;5.541520546818917
blue_hair_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_blue_hair_54.mp4;vmaf;76.118;True;4.528711020730032
blue_hair_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_blue_hair_62.mp4;vmaf;59.502;True;3.1366945348370097
blue_hair_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_blue_hair_31.mp4;vmaf;80.548;True;4.625323443676742
blue_hair_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_blue_hair_36.mp4;vmaf;61.03;True;3.185055091647364
blue_hair_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_blue_hair_44.mp4;vmaf;29.224;True;0.0
blue_hair_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_blue_hair_28.mp4;vmaf;94.429;True;5.296594121085692
blue_hair_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_blue_hair_32.mp4;vmaf;84.66;True;5.429375574189711
blue_hair_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_blue_hair_37.mp4;vmaf;68.972;True;4.502431206238002
boys_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_boys_33.mp4;psnr;37.939;False;4.256369173647472
boys_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_boys_44.mp4;psnr;32.557;False;2.413392476577415
boys_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_boys_32.mp4;psnr;32.793;False;5.206694116333419
boys_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_boys_38.mp4;psnr;31.972;False;4.583674168014015
boys_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_boys_44.mp4;psnr;30.748;False;3.0368390144204147
boys_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_boys_44.mp4;psnr;38.104;False;4.707687281577879
boys_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_boys_54.mp4;psnr;35.082;False;3.588929372315943
boys_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_boys_62.mp4;psnr;32.166;False;2.01268752783576
boys_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_boys_31.mp4;psnr;35.667;False;4.168053059852595
boys_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_boys_36.mp4;psnr;32.864;False;2.8878827876980804
boys_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_boys_40.mp4;psnr;30.774;False;1.6238055834388052
boys_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_boys_53.mp4;psnr;34.043;False;3.428521528794996
boys_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_boys_61.mp4;psnr;31.445;False;1.8690413135943564
boys_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_boys_63.mp4;psnr;30.164;False;1.1787658059386974
boys_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_boys_30.mp4;psnr;34.585;False;3.838110902032029
boys_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_boys_35.mp4;psnr;31.402;False;1.8926543897040995
boys_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_boys_41.mp4;psnr;27.876;False;0.0
