,index,Reference,Distorted,Metric,Metric_val,Mask
425,185,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,niqe,6.5552,True
426,206,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,niqe,6.1301,False
427,229,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,niqe,7.6699,True
428,207,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_36.mp4,niqe,6.6764,False
429,230,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_36.mp4,niqe,8.1984,True
430,208,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_41.mp4,niqe,7.5315,False
431,231,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_41.mp4,niqe,9.0331,True
432,253,light_show_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_light_show_24.mp4,niqe,7.6177,False
433,277,light_show_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_light_show_24.mp4,niqe,11.075,True
434,254,light_show_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_light_show_29.mp4,niqe,7.8583,False
435,278,light_show_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_light_show_29.mp4,niqe,11.175,True
436,255,light_show_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_light_show_34.mp4,niqe,8.1689,False
437,279,light_show_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_light_show_34.mp4,niqe,11.308,True
438,301,mountain_dog_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,niqe,7.8904,False
439,325,mountain_dog_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,niqe,8.8743,True
440,326,mountain_dog_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_mountain_dog_34.mp4,niqe,8.9731,True
441,302,mountain_dog_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_mountain_dog_34.mp4,niqe,7.9768,False
442,327,mountain_dog_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_mountain_dog_37.mp4,niqe,9.2785,True
443,303,mountain_dog_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_mountain_dog_37.mp4,niqe,8.2789,False
444,347,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,niqe,8.5615,False
445,369,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,niqe,9.1002,True
446,370,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_39.mp4,niqe,9.0396,True
447,348,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_39.mp4,niqe,8.4463,False
448,371,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_42.mp4,niqe,9.1158,True
449,349,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_42.mp4,niqe,8.3954,False
450,417,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_29.mp4,niqe,12.873,True
451,393,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_29.mp4,niqe,12.818,False
452,418,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_33.mp4,niqe,13.027,True
453,394,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_33.mp4,niqe,11.767,False
454,395,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_37.mp4,niqe,10.631,False
455,419,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_37.mp4,niqe,12.901,True
456,45,tourist_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_tourist_26.mp4,niqe,6.4643,True
457,21,tourist_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_tourist_26.mp4,niqe,5.2693,False
458,46,tourist_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_tourist_30.mp4,niqe,6.4719,True
459,22,tourist_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_tourist_30.mp4,niqe,5.2806,False
460,23,tourist_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_tourist_35.mp4,niqe,5.2814,False
461,47,tourist_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_tourist_35.mp4,niqe,6.4937,True
462,89,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_37.mp4,niqe,5.8189,True
463,67,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_37.mp4,niqe,4.5314,False
464,68,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_41.mp4,niqe,5.1722,False
465,90,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_41.mp4,niqe,6.4195,True
466,91,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_46.mp4,niqe,7.6233,True
467,69,winter_riding_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_winter_riding_46.mp4,niqe,6.3188,False
