,Reference,Distorted,Metric,Metric_val,Mask,Subjective
205,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,psnr,28.951,False,1.744360648331075
206,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35.mp4,psnr,34.691,True,2.2617954164211453
207,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_38.mp4,psnr,34.15,True,2.087587413660723
208,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_40.mp4,psnr,33.581,True,1.6196787278474123
209,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_33.mp4,psnr,33.235,True,3.42309942969763
210,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_36.mp4,psnr,32.855,True,3.091838809536726
211,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_39.mp4,psnr,32.403,True,2.889996891814178
215,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_av1_mv_offline_2k_game_streamer_54.mp4,psnr,34.747,True,2.302250830294941
216,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_av1_mv_offline_2k_game_streamer_60.mp4,psnr,33.872,True,1.3644043762240956
217,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_av1_mv_offline_2k_game_streamer_63.mp4,psnr,32.778,True,0.4990683681939778
218,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_hevc_mv_offline_2k_game_streamer_34.mp4,psnr,34.193,True,1.6720956242526284
219,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_hevc_mv_offline_2k_game_streamer_36.mp4,psnr,33.454,True,1.2620629168098842
220,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_hevc_mv_offline_2k_game_streamer_39.mp4,psnr,32.254,True,0.7351471813818189
221,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_vp9_mv_offline_2k_game_streamer_60.mp4,psnr,33.306,True,1.1886798531174143
222,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_vp9_mv_offline_2k_game_streamer_63.mp4,psnr,32.361,True,0.2374986171037001
223,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x264_mv_offline_2k_game_streamer_32.mp4,psnr,34.551,True,1.462190775471651
224,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x264_mv_offline_2k_game_streamer_34.mp4,psnr,33.493,True,0.7799539298883944
225,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x264_mv_offline_2k_game_streamer_36.mp4,psnr,32.372,True,0.0
226,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x265_mv_offline_2k_game_streamer_35.mp4,psnr,35.202,True,1.8848235937821904
227,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,psnr,33.599,True,1.744360648331075
228,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35.mp4,vmaf,84.67,False,2.2617954164211453
229,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_38.mp4,vmaf,81.894,False,2.087587413660723
230,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_40.mp4,vmaf,79.628,False,1.6196787278474123
231,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_33.mp4,vmaf,91.635,False,3.42309942969763
232,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_36.mp4,vmaf,90.27,False,3.091838809536726
233,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_39.mp4,vmaf,88.068,False,2.889996891814178
237,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_av1_mv_offline_2k_game_streamer_54.mp4,vmaf,84.138,False,2.302250830294941
238,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_av1_mv_offline_2k_game_streamer_60.mp4,vmaf,80.03,False,1.3644043762240956
239,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_av1_mv_offline_2k_game_streamer_63.mp4,vmaf,74.981,False,0.4990683681939778
240,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_hevc_mv_offline_2k_game_streamer_34.mp4,vmaf,81.575,False,1.6720956242526284
241,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_hevc_mv_offline_2k_game_streamer_36.mp4,vmaf,78.788,False,1.2620629168098842
242,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_hevc_mv_offline_2k_game_streamer_39.mp4,vmaf,73.701,False,0.7351471813818189
243,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_vp9_mv_offline_2k_game_streamer_60.mp4,vmaf,79.466,False,1.1886798531174143
244,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_vp9_mv_offline_2k_game_streamer_63.mp4,vmaf,74.406,False,0.2374986171037001
245,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x264_mv_offline_2k_game_streamer_32.mp4,vmaf,81.494,False,1.462190775471651
246,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x264_mv_offline_2k_game_streamer_34.mp4,vmaf,77.614,False,0.7799539298883944
247,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x264_mv_offline_2k_game_streamer_36.mp4,vmaf,73.478,False,0.0
248,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x265_mv_offline_2k_game_streamer_35.mp4,vmaf,83.866,False,1.8848235937821904
249,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,vmaf,80.261,False,1.744360648331075
250,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35.mp4,vmaf,84.105,True,2.2617954164211453
251,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_38.mp4,vmaf,81.197,True,2.087587413660723
252,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_40.mp4,vmaf,78.762,True,1.6196787278474123
253,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_33.mp4,vmaf,91.275,True,3.42309942969763
254,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_36.mp4,vmaf,89.867,True,3.091838809536726
255,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_39.mp4,vmaf,87.547,True,2.889996891814178
259,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_av1_mv_offline_2k_game_streamer_54.mp4,vmaf,83.555,True,2.302250830294941
260,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_av1_mv_offline_2k_game_streamer_60.mp4,vmaf,79.22,True,1.3644043762240956
261,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_av1_mv_offline_2k_game_streamer_63.mp4,vmaf,74.017,True,0.4990683681939778
262,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_hevc_mv_offline_2k_game_streamer_34.mp4,vmaf,80.892,True,1.6720956242526284
263,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_hevc_mv_offline_2k_game_streamer_36.mp4,vmaf,78.023,True,1.2620629168098842
264,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_hevc_mv_offline_2k_game_streamer_39.mp4,vmaf,72.856,True,0.7351471813818189
265,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_vp9_mv_offline_2k_game_streamer_60.mp4,vmaf,78.643,True,1.1886798531174143
266,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_vp9_mv_offline_2k_game_streamer_63.mp4,vmaf,73.488,True,0.2374986171037001
267,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x264_mv_offline_2k_game_streamer_32.mp4,vmaf,80.473,True,1.462190775471651
268,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x264_mv_offline_2k_game_streamer_34.mp4,vmaf,76.32,True,0.7799539298883944
269,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x264_mv_offline_2k_game_streamer_36.mp4,vmaf,71.945,True,0.0
270,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x265_mv_offline_2k_game_streamer_35.mp4,vmaf,83.372,True,1.8848235937821904
271,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,vmaf,79.653,True,1.744360648331075
272,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_36.mp4,psnr,37.331,False,5.686362388379153
273,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_42.mp4,psnr,35.657,False,4.968874392722927
274,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_47.mp4,psnr,33.183,False,4.273562604975009
275,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_40.mp4,psnr,33.686,False,6.306374806579198
276,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_45.mp4,psnr,33.323,False,5.69721475860444
277,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_50.mp4,psnr,32.135,False,4.513768049721605
281,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_52.mp4,psnr,37.185,False,5.7599814108709
282,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4,psnr,35.68,False,4.993022458738913
283,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4,psnr,34.112,False,4.323544281838306
284,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4,psnr,36.395,False,5.631254274617324
285,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4,psnr,34.447,False,5.047177799163194
286,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4,psnr,31.961,False,3.798630757057096
287,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4,psnr,35.745,False,5.304836070525108
288,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4,psnr,33.317,False,3.965625546673695
289,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_32.mp4,psnr,35.171,False,5.088245954822568
290,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_38.mp4,psnr,31.513,False,2.5667030902273518
291,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_48.mp4,psnr,25.858,False,0.0
292,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x265_mv_offline_2k_happy_dog_36.mp4,psnr,35.416,False,5.138432239464729
293,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x265_mv_offline_2k_happy_dog_41.mp4,psnr,32.304,False,3.6136078560565865
294,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_36.mp4,psnr,41.223,True,5.686362388379153
295,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_42.mp4,psnr,39.616,True,4.968874392722927
296,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_47.mp4,psnr,37.243,True,4.273562604975009
297,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_40.mp4,psnr,37.989,True,6.306374806579198
298,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_45.mp4,psnr,37.551,True,5.69721475860444
299,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_50.mp4,psnr,36.335,True,4.513768049721605
303,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_52.mp4,psnr,41.078,True,5.7599814108709
304,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4,psnr,39.622,True,4.993022458738913
305,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4,psnr,38.083,True,4.323544281838306
306,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4,psnr,40.277,True,5.631254274617324
307,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4,psnr,38.428,True,5.047177799163194
308,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4,psnr,36.033,True,3.798630757057096
309,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4,psnr,39.742,True,5.304836070525108
310,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4,psnr,37.372,True,3.965625546673695
311,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_32.mp4,psnr,39.191,True,5.088245954822568
312,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_38.mp4,psnr,35.778,True,2.5667030902273518
313,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_48.mp4,psnr,30.254,True,0.0
314,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x265_mv_offline_2k_happy_dog_36.mp4,psnr,39.431,True,5.138432239464729
315,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x265_mv_offline_2k_happy_dog_41.mp4,psnr,36.478,True,3.6136078560565865
316,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_36.mp4,vmaf,88.933,False,5.686362388379153
317,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_42.mp4,vmaf,76.024,False,4.968874392722927
318,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_47.mp4,vmaf,58.819,False,4.273562604975009
319,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_40.mp4,vmaf,91.646,False,6.306374806579198
320,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_45.mp4,vmaf,80.897,False,5.69721475860444
321,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_50.mp4,vmaf,65.913,False,4.513768049721605
325,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_52.mp4,vmaf,87.695,False,5.7599814108709
326,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4,vmaf,76.422,False,4.993022458738913
327,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4,vmaf,65.877,False,4.323544281838306
328,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4,vmaf,82.863,False,5.631254274617324
329,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4,vmaf,69.205,False,5.047177799163194
330,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4,vmaf,52.087,False,3.798630757057096
331,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4,vmaf,79.901,False,5.304836070525108
332,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4,vmaf,63.562,False,3.965625546673695
333,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_32.mp4,vmaf,74.819,False,5.088245954822568
334,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_38.mp4,vmaf,50.913,False,2.5667030902273518
335,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_48.mp4,vmaf,18.973,False,0.0
336,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x265_mv_offline_2k_happy_dog_36.mp4,vmaf,75.485,False,5.138432239464729
337,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x265_mv_offline_2k_happy_dog_41.mp4,vmaf,55.149,False,3.6136078560565865
338,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_36.mp4,vmaf,88.663,True,5.686362388379153
339,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_42.mp4,vmaf,75.656,True,4.968874392722927
340,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_47.mp4,vmaf,58.27,True,4.273562604975009
341,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_40.mp4,vmaf,91.277,True,6.306374806579198
342,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_45.mp4,vmaf,80.351,True,5.69721475860444
343,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_50.mp4,vmaf,65.275,True,4.513768049721605
347,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_52.mp4,vmaf,87.372,True,5.7599814108709
348,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4,vmaf,75.915,True,4.993022458738913
349,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4,vmaf,65.187,True,4.323544281838306
350,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4,vmaf,82.426,True,5.631254274617324
351,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4,vmaf,68.69,True,5.047177799163194
352,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4,vmaf,51.534,True,3.798630757057096
353,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4,vmaf,79.675,True,5.304836070525108
354,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4,vmaf,63.139,True,3.965625546673695
355,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_32.mp4,vmaf,74.712,True,5.088245954822568
356,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_38.mp4,vmaf,50.863,True,2.5667030902273518
357,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_48.mp4,vmaf,18.77,True,0.0
358,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x265_mv_offline_2k_happy_dog_36.mp4,vmaf,75.295,True,5.138432239464729
359,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x265_mv_offline_2k_happy_dog_41.mp4,vmaf,54.899,True,3.6136078560565865
360,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_29.mp4,psnr,45.159,False,4.62792713211608
361,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_34.mp4,psnr,43.592,False,4.0439905130696845
362,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_40.mp4,psnr,41.258,False,3.613118885110715
363,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v2_mv_offline_2k_light_show_29.mp4,psnr,37.215,False,5.196267720359377
364,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v2_mv_offline_2k_light_show_35.mp4,psnr,36.912,False,4.7486099064758776
365,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v2_mv_offline_2k_light_show_41.mp4,psnr,36.351,False,3.729597200249695
369,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_av1_mv_offline_2k_light_show_34.mp4,psnr,45.093,False,4.368277606545231
370,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_av1_mv_offline_2k_light_show_42.mp4,psnr,43.532,False,4.06048742621194
371,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_av1_mv_offline_2k_light_show_52.mp4,psnr,41.139,False,3.5722602754630985
372,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_hevc_mv_offline_2k_light_show_25.mp4,psnr,44.085,False,4.461767916563401
373,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_hevc_mv_offline_2k_light_show_30.mp4,psnr,41.675,False,3.6384448974527994
374,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_hevc_mv_offline_2k_light_show_36.mp4,psnr,38.936,False,2.540259740678793
375,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_vp9_mv_offline_2k_light_show_40.mp4,psnr,43.386,False,4.32174023992857
376,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_vp9_mv_offline_2k_light_show_49.mp4,psnr,41.334,False,3.805051255765068
377,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_vp9_mv_offline_2k_light_show_59.mp4,psnr,38.803,False,2.285218861777734
378,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_x264_mv_offline_2k_light_show_26.mp4,psnr,43.435,False,4.053938392154088
379,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_x264_mv_offline_2k_light_show_31.mp4,psnr,40.65,False,2.885475263638515
380,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_x264_mv_offline_2k_light_show_38.mp4,psnr,36.277,False,0.0
381,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_x265_mv_offline_2k_light_show_29.mp4,psnr,43.481,False,4.425079543233946
382,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_x265_mv_offline_2k_light_show_34.mp4,psnr,40.598,False,3.1643352181875946
383,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_29.mp4,psnr,47.613,True,4.62792713211608
384,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_34.mp4,psnr,46.41,True,4.0439905130696845
385,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_40.mp4,psnr,44.497,True,3.613118885110715
386,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v2_mv_offline_2k_light_show_29.mp4,psnr,41.308,True,5.196267720359377
387,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v2_mv_offline_2k_light_show_35.mp4,psnr,41.028,True,4.7486099064758776
388,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v2_mv_offline_2k_light_show_41.mp4,psnr,40.487,True,3.729597200249695
392,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_av1_mv_offline_2k_light_show_34.mp4,psnr,47.565,True,4.368277606545231
393,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_av1_mv_offline_2k_light_show_42.mp4,psnr,46.363,True,4.06048742621194
394,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_av1_mv_offline_2k_light_show_52.mp4,psnr,44.389,True,3.5722602754630985
395,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_hevc_mv_offline_2k_light_show_25.mp4,psnr,46.809,True,4.461767916563401
396,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_hevc_mv_offline_2k_light_show_30.mp4,psnr,44.802,True,3.6384448974527994
397,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_hevc_mv_offline_2k_light_show_36.mp4,psnr,42.395,True,2.540259740678793
398,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_vp9_mv_offline_2k_light_show_40.mp4,psnr,46.274,True,4.32174023992857
399,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_vp9_mv_offline_2k_light_show_49.mp4,psnr,44.559,True,3.805051255765068
400,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_vp9_mv_offline_2k_light_show_59.mp4,psnr,42.325,True,2.285218861777734
401,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_x264_mv_offline_2k_light_show_26.mp4,psnr,46.287,True,4.053938392154088
402,enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_x264_mv_offline_2k_light_show_31.mp4,psnr,43.904,True,2.885475263638515
