Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v2_mv_offline_2k_light_show_35.mp4,psnr,41.028,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v2_mv_offline_2k_light_show_41.mp4,psnr,40.487,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v3_mv_offline_2k_light_show_26.mp4,psnr,47.677,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v3_mv_offline_2k_light_show_30.mp4,psnr,46.233,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v3_mv_offline_2k_light_show_35.mp4,psnr,43.996,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_av1_mv_offline_2k_light_show_34.mp4,psnr,47.565,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_av1_mv_offline_2k_light_show_42.mp4,psnr,46.363,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_av1_mv_offline_2k_light_show_52.mp4,psnr,44.389,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_hevc_mv_offline_2k_light_show_25.mp4,psnr,46.809,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_hevc_mv_offline_2k_light_show_30.mp4,psnr,44.802,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_hevc_mv_offline_2k_light_show_36.mp4,psnr,42.395,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_vp9_mv_offline_2k_light_show_40.mp4,psnr,46.274,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_vp9_mv_offline_2k_light_show_49.mp4,psnr,44.559,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_svt_vp9_mv_offline_2k_light_show_59.mp4,psnr,42.325,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_x264_mv_offline_2k_light_show_26.mp4,psnr,46.287,True
