Reference,Distorted,Metric,Metric_val,Mask
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_hevc_mv_offline_2k_tourist_38.mp4,psnr,34.839,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_vp9_mv_offline_2k_tourist_47.mp4,psnr,38.958,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_vp9_mv_offline_2k_tourist_57.mp4,psnr,36.6,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_vp9_mv_offline_2k_tourist_63.mp4,psnr,34.092,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_x264_mv_offline_2k_tourist_25.mp4,psnr,39.605,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_x264_mv_offline_2k_tourist_31.mp4,psnr,36.038,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_x264_mv_offline_2k_tourist_37.mp4,psnr,31.979,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_x265_mv_offline_2k_tourist_30.mp4,psnr,39.549,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_x265_mv_offline_2k_tourist_35.mp4,psnr,36.105,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_tourist_30.mp4,psnr,44.138,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_tourist_35.mp4,psnr,42.915,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_tourist_41.mp4,psnr,40.735,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v2_mv_offline_2k_tourist_33.mp4,psnr,37.293,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v2_mv_offline_2k_tourist_39.mp4,psnr,37.145,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v2_mv_offline_2k_tourist_45.mp4,psnr,36.743,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v3_mv_offline_2k_tourist_26.mp4,psnr,44.414,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v3_mv_offline_2k_tourist_30.mp4,psnr,43.017,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v3_mv_offline_2k_tourist_35.mp4,psnr,40.538,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_av1_mv_offline_2k_tourist_40.mp4,psnr,44.1,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_av1_mv_offline_2k_tourist_50.mp4,psnr,42.65,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_av1_mv_offline_2k_tourist_58.mp4,psnr,40.941,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_hevc_mv_offline_2k_tourist_27.mp4,psnr,44.143,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_hevc_mv_offline_2k_tourist_32.mp4,psnr,42.131,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_hevc_mv_offline_2k_tourist_38.mp4,psnr,39.068,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_vp9_mv_offline_2k_tourist_47.mp4,psnr,42.796,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_vp9_mv_offline_2k_tourist_57.mp4,psnr,40.679,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_vp9_mv_offline_2k_tourist_63.mp4,psnr,38.361,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_x264_mv_offline_2k_tourist_25.mp4,psnr,43.383,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_x264_mv_offline_2k_tourist_31.mp4,psnr,40.188,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_x264_mv_offline_2k_tourist_37.mp4,psnr,36.387,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_x265_mv_offline_2k_tourist_30.mp4,psnr,43.324,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_x265_mv_offline_2k_tourist_35.mp4,psnr,40.268,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_winter_riding_42.mp4,psnr,29.093,False
