Reference,Distorted,Metric,Metric_val,Mask
blue_hair_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_blue_hair_38.mp4,vmaf,59.118,True
blue_hair_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_blue_hair_45.mp4,vmaf,89.129,True
blue_hair_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_blue_hair_54.mp4,vmaf,76.118,True
blue_hair_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_blue_hair_62.mp4,vmaf,59.502,True
blue_hair_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_blue_hair_31.mp4,vmaf,80.548,True
blue_hair_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_blue_hair_36.mp4,vmaf,61.03,True
blue_hair_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_blue_hair_44.mp4,vmaf,29.224,True
blue_hair_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_blue_hair_28.mp4,vmaf,94.429,True
blue_hair_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_blue_hair_32.mp4,vmaf,84.66,True
blue_hair_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_blue_hair_37.mp4,vmaf,68.972,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_33.mp4,psnr,37.939,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_39.mp4,psnr,35.079,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_44.mp4,psnr,32.557,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_32.mp4,psnr,32.793,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_38.mp4,psnr,31.972,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_44.mp4,psnr,30.748,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v3_mv_offline_2k_boys_29.mp4,psnr,38.334,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v3_mv_offline_2k_boys_34.mp4,psnr,35.309,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v3_mv_offline_2k_boys_39.mp4,psnr,32.458,False
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_44.mp4,psnr,38.104,False
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54.mp4,psnr,35.082,False
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62.mp4,psnr,32.166,False
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31.mp4,psnr,35.667,False
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36.mp4,psnr,32.864,False
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40.mp4,psnr,30.774,False
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53.mp4,psnr,34.043,False
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61.mp4,psnr,31.445,False
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63.mp4,psnr,30.164,False
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30.mp4,psnr,34.585,False
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35.mp4,psnr,31.402,False
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41.mp4,psnr,27.876,False
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30.mp4,psnr,37.653,False
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35.mp4,psnr,34.728,False
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40.mp4,psnr,31.928,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_33.mp4,psnr,42.249,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_39.mp4,psnr,39.679,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_44.mp4,psnr,37.303,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_32.mp4,psnr,37.401,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_38.mp4,psnr,36.636,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_44.mp4,psnr,35.484,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v3_mv_offline_2k_boys_29.mp4,psnr,42.597,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v3_mv_offline_2k_boys_34.mp4,psnr,39.906,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v3_mv_offline_2k_boys_39.mp4,psnr,37.224,True
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_44.mp4,psnr,42.39,True
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54.mp4,psnr,39.676,True
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62.mp4,psnr,36.919,True
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31.mp4,psnr,40.204,True
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36.mp4,psnr,37.59,True
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40.mp4,psnr,35.579,True
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53.mp4,psnr,38.681,True
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61.mp4,psnr,36.214,True
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63.mp4,psnr,34.973,True
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30.mp4,psnr,39.219,True
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35.mp4,psnr,36.198,True
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41.mp4,psnr,32.747,True
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30.mp4,psnr,42.025,True
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35.mp4,psnr,39.388,True
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40.mp4,psnr,36.735,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_33.mp4,ssim,0.9468,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_39.mp4,ssim,0.9147,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_44.mp4,ssim,0.8749,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_32.mp4,ssim,0.8666,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_38.mp4,ssim,0.8495,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_44.mp4,ssim,0.8243,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v3_mv_offline_2k_boys_29.mp4,ssim,0.9493,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v3_mv_offline_2k_boys_34.mp4,ssim,0.916,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v3_mv_offline_2k_boys_39.mp4,ssim,0.8707,False
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_44.mp4,ssim,0.9484,False
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54.mp4,ssim,0.9152,False
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62.mp4,ssim,0.8684,False
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31.mp4,ssim,0.9225,False
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36.mp4,ssim,0.8809,False
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40.mp4,ssim,0.8404,False
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53.mp4,ssim,0.8949,False
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61.mp4,ssim,0.8463,False
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63.mp4,ssim,0.8191,False
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30.mp4,ssim,0.9116,False
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35.mp4,ssim,0.8514,False
boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41.mp4,ssim,0.7604,False
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30.mp4,ssim,0.9476,False
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35.mp4,ssim,0.9139,False
boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40.mp4,ssim,0.8655,False
boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_33.mp4,ssim,0.9474,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_39.mp4,ssim,0.9155,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_44.mp4,ssim,0.8756,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_32.mp4,ssim,0.8651,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_38.mp4,ssim,0.8482,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_44.mp4,ssim,0.8231,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v3_mv_offline_2k_boys_29.mp4,ssim,0.95,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v3_mv_offline_2k_boys_34.mp4,ssim,0.9169,True
boys_1920x1080_25.yuv,enc_res_kingsoft_v3_mv_offline_2k_boys_39.mp4,ssim,0.8718,True
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_44.mp4,ssim,0.949,True
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54.mp4,ssim,0.9159,True
boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62.mp4,ssim,0.869,True
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31.mp4,ssim,0.9232,True
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36.mp4,ssim,0.8817,True
boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40.mp4,ssim,0.8409,True
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53.mp4,ssim,0.8954,True
boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61.mp4,ssim,0.8465,True
